com_id,common_name,scientific_name,latitude,longitude,year_planted,precinct
1066804,Canary Island Date Palm,Phoenix canariensis,-37.81885971,144.9673485,2007,Melbourne
1740275,Moonah,Melaleuca lanceolata,-37.80218708,144.9198234,2018,West Melbourne
1031480,Weeping Myrtle,Syzygium floribundum,-37.82729884,144.956979,1900,Southbank
1603773,Senegal Date Palm,Phoenix reclinata,-37.81348256,144.9802787,2015,East Melbourne
1558038,Aleppo Pine,Pinus halepensis,-37.83975244,144.9809301,2014,South Yarra
1527377,Silver Banksia,Banksia marginata,-37.79246717,144.9521439,2012,Parkville
1358300,Red Box,Eucalyptus polyanthemos,-37.82162783,144.9473068,2009,Docklands
1731832,Spotted Gum,Corymbia maculata,-37.77759934,144.9551422,2018,Parkville
1032264,English Elm,Ulmus procera,-37.82885443,144.9723423,1900,Melbourne
1565131,Cyprus Plane,Platanus orientalis var. insularis 'Digitata',-37.83795415,144.9840699,2014,South Yarra
1044372,River red gum,Eucalyptus camaldulensis,-37.78970233,144.9502571,1900,Parkville
1493362,Moreton Bay Fig,Ficus macrophylla,-37.82672594,144.9835668,2011,Melbourne
1522404,River red gum,Eucalyptus camaldulensis,-37.79776281,144.9168334,2012,Kensington
1287108,Lemon Scented Gum,Corymbia citriodora,-37.77807919,144.9390361,2008,Parkville
1044390,River red gum,Eucalyptus camaldulensis,-37.78965681,144.9502942,1900,Parkville
1841529,Rough-barked apple,Angophora floribunda,-37.77907918,144.9618857,2022,Carlton North
1033509,Rough-barked apple,Angophora floribunda,-37.82468318,144.976322,1900,Melbourne
1939557,Melbourne Yellow-Gum,Eucalyptus leucoxylon subsp. connata,-37.78101885,144.9525449,2025,Parkville
1022981,Golden Carolina Poplar,Populus x canadensis aurea,-37.8066148,144.9674339,1900,Carlton
1549864,Japanese Zelkova,Zelkova serrata,-37.79995494,144.9684326,2013,Carlton
1857540,Coastal Banksia,Banksia integrifolia,-37.81708822,144.9343267,2023,Docklands
1843340,Frontier Elm,Ulmus minor x parvifolia 'Frontier',-37.82900155,144.9716359,2022,Melbourne
1059595,English Elm,Ulmus procera,-37.79075101,144.9440413,1900,Parkville
1794993,Queensland kauri pine,Agathis robusta,-37.82694351,144.9845083,2020,Melbourne
1549540,Scarlet Oak,Quercus coccinea,-37.7877,144.92369,2013,Kensington
1831501,Tuckeroo,Cupaniopsis anacardioides,-37.79859213,144.928959,2022,Kensington
1805028,Black Wattle,Acacia mearnsii,-37.78061242,144.9552837,2021,Parkville
1040177,Willow myrtle,Agonis flexuosa,-37.81333331,144.9758189,1900,East Melbourne
1037559,English Elm,Ulmus procera,-37.80319363,144.9652843,1900,Carlton
1935986,Silver Banksia,Banksia marginata,-37.79580341,144.9155006,2025,Kensington
1813369,Maidenhair Tree,Ginkgo biloba,-37.82332313,144.9655259,2021,Southbank
1808780,River Sheoak,Casuarina cunninghamiana,-37.82041139,144.9464336,2021,Docklands
1523082,Drooping sheoak,Allocasuarina verticillata,-37.78297342,144.94314,2012,Parkville
1635782,Silver Wattle,Acacia dealbata,-37.78395624,144.9560498,2016,Parkville
1740108,Boobialla,Myoporum insulare,-37.8023425,144.9210131,2018,West Melbourne
1811544,Smooth-barked apple,Angophora costata,-37.80361461,144.9457804,2021,North Melbourne
1716940,Pau Ferro,Libidibia ferrea,-37.81970506,144.9488461,2017,Docklands
1044805,River red gum,Eucalyptus camaldulensis,-37.78669217,144.9455571,1900,Parkville
1439750,Spotted Gum,Corymbia maculata,-37.81924743,144.974722,2009,Melbourne
1825925,Moreton Bay Fig,Ficus macrophylla,-37.82721746,144.9101315,2022,Port Melbourne
1059122,London Plane,Platanus x acerifolia,-37.79720934,144.9387132,1900,North Melbourne
1045461,River red gum,Eucalyptus camaldulensis,-37.79059598,144.9561154,1900,Parkville
1863977,Mulga Wattle,Acacia aneura,-37.8028998,144.9094774,2023,West Melbourne
1897942,Yellow Box,Eucalyptus melliodora,-37.78476043,144.9559825,2024,Parkville
1493787,Red maple,Acer rubrum,-37.81033683,144.9863616,2011,East Melbourne
1605814,Lightwood Wattle,Acacia implexa,-37.77954553,144.9490696,2015,Parkville
1578856,Algerian Oak,Quercus canariensis,-37.8203043,144.9409207,2015,Docklands
1798645,Callery Pear,Pyrus calleryana,-37.82496593,144.9449278,2021,Docklands
1026298,London Plane,Platanus x acerifolia,-37.81333922,144.9905579,1900,East Melbourne
1783241,Sweet Bursaria,Bursaria spinosa,-37.78111217,144.9523574,2020,Parkville
1014930,London Plane,Platanus x acerifolia,-37.80079612,144.9491347,1900,North Melbourne
1786844,Grey Sheoak,Casuarina glauca,-37.81741274,144.933545,2017,Docklands
1035254,Golden Elm,Ulmus glabra 'Lutescens',-37.83991671,144.9821478,1900,South Yarra
1826158,Blueberry ash,Elaeocarpus reticulatus,-37.79052784,144.9621087,2022,Carlton North
1058366,Mexican blue palm,Brahea armata,-37.81427341,144.97834,1900,East Melbourne
1716988,English Elm,Ulmus procera,-37.81433627,144.9752999,2017,East Melbourne
1808839,River Sheoak,Casuarina cunninghamiana,-37.82044409,144.946273,2021,Docklands
1063687,London Plane,Platanus x acerifolia,-37.7799224,144.9128329,1900,Flemington
1042906,Drooping sheoak,Allocasuarina verticillata,-37.79289135,144.9522875,1900,Parkville
1020035,Dutch Elm,Ulmus x hollandica,-37.78873317,144.9586576,1900,Parkville
1061068,Desert Ash,Fraxinus angustifolia,-37.82706761,144.9612494,1900,Southbank
1027818,Lemon Scented Gum,Corymbia citriodora,-37.82910326,144.9741756,1900,Melbourne
1027918,Huntingdon Elm,Ulmus x hollandica 'Vegeta',-37.83335471,144.9733707,1900,Melbourne
1518068,Mexican Pine,Pinus patula,-37.82930001,144.97235,2012,Melbourne
1831540,European nettle tree,Celtis australis,-37.80324713,144.9664974,2022,Carlton
1017949,London Plane,Platanus x acerifolia,-37.80214884,144.9573025,1900,Melbourne
1809287,River red gum,Eucalyptus camaldulensis,-37.81024065,144.9353151,2021,Docklands
1526946,River Sheoak,Casuarina cunninghamiana,-37.80321671,144.9276237,2012,West Melbourne
1051500,Yellow Gum,Eucalyptus leucoxylon,-37.78440846,144.9549559,1900,Parkville
1801264,Chinese Elm,Ulmus parvifolia 'Todd',-37.80489156,144.9458827,2021,West Melbourne
1033763,Canary Island Date Palm,Phoenix canariensis,-37.82110685,144.9740434,1900,Melbourne
1049089,Lemon Bottlebrush,Callistemon pallidus,-37.79004562,144.9462781,1900,Parkville
1802189,River red gum,Eucalyptus camaldulensis,-37.79151642,144.9453747,2021,Parkville
1063634,Peppercorn Tree,Schinus molle,-37.79085417,144.9227332,1900,Kensington
1582878,Spotted Gum,Corymbia maculata,-37.7977091,144.9515843,2015,North Melbourne
1864026,Drooping sheoak,Allocasuarina verticillata,-37.80479942,144.9086628,2023,West Melbourne
1047598,River red gum,Eucalyptus camaldulensis,-37.79095107,144.9449445,1900,Parkville
1512756,Freeman Maple,Acer x freemanii 'Jeffersred',-37.84072,144.98423,2012,South Yarra
1603904,Golden Wattle,Acacia pycnantha,-37.79563449,144.9520206,2015,Parkville
1557807,Smooth-barked apple,Angophora costata,-37.81122254,144.9356588,2014,Docklands
1017041,London Plane,Platanus x acerifolia,-37.8022903,144.9226914,1900,West Melbourne
1358812,Yellow Gum,Eucalyptus leucoxylon,-37.81927101,144.9464333,2009,Docklands
1015886,English Elm,Ulmus procera,-37.80044039,144.9558476,1900,North Melbourne
1046109,Drooping sheoak,Allocasuarina verticillata,-37.78865535,144.9542541,1900,Parkville
1640078,Ÿ??BloodgoodŸ?? London Planetree,Platanus x acerifolia Ÿ??BloodgoodŸ??,-37.81511733,144.9681682,2016,Melbourne
1027200,English Elm,Ulmus procera,-37.8184145,144.9717959,1900,Melbourne
1358444,Lemon Scented Gum,Corymbia citriodora,-37.8201794,144.9480313,2009,Docklands
1663353,Flame Tree,Brachychiton acerifolius,-37.78000741,144.9613166,2017,Carlton North
1056859,Callery Pear,Pyrus calleryana,-37.81671303,144.9779863,1900,East Melbourne
1782562,Pin Cushion Hakea,Hakea laurina,-37.80304757,144.9277509,2020,West Melbourne
1288824,Drooping sheoak,Allocasuarina verticillata,-37.7905848,144.9446407,2007,Parkville
1783273,Manuka,Kunzea ericoides,-37.78106507,144.9524014,2020,Parkville
1042828,Wirilda,Acacia retinodes,-37.79433451,144.9530718,1900,Parkville
1649093,Grey Sheoak,Casuarina glauca,-37.81669469,144.9356063,2017,Docklands
1834133,Silver Wattle,Acacia dealbata,-37.82311565,144.964776,2022,Southbank
1758128,Sweet Bursaria,Bursaria spinosa,-37.79338829,144.9543017,2019,Parkville
1070731,Spotted Gum,Corymbia maculata,-37.77688261,144.9427855,2007,Parkville
1603665,Drooping sheoak,Allocasuarina verticillata,-37.78693408,144.9416035,2015,Parkville
1033257,Desert Ash,Fraxinus angustifolia,-37.82330061,144.9735377,1900,Melbourne
1871096,Oyster Bay pine,Callitris rhomboidea,-37.83482519,144.9137259,2023,Port Melbourne
1758183,Sweet Bursaria,Bursaria spinosa,-37.7928339,144.9548719,2019,Parkville
1456162,Japanese Zelkova,Zelkova serrata,-37.81224042,144.9901917,2010,East Melbourne
1069286,Chinaberry Tree,Melia azedarach,-37.77755866,144.9413539,2007,Parkville
1520621,Black Wattle,Acacia mearnsii,-37.78470331,144.9440863,2012,Parkville
1754371,Golden Rain Tree,Koelreuteria paniculata,-37.82917366,144.9734218,2019,Melbourne
1735004,Sweet Bursaria,Bursaria spinosa,-37.80263556,144.9236151,2018,West Melbourne
1019522,English Elm,Ulmus procera,-37.79944489,144.9558599,1900,Parkville
1508548,Crepe Myrtle,Lagerstroemia indica,-37.78463522,144.9597537,2012,Carlton North
1527748,Lightwood Wattle,Acacia implexa,-37.78611992,144.9460983,2012,Parkville
1783562,Manuka,Kunzea ericoides,-37.78046185,144.9555224,2020,Parkville
1521048,River red gum,Eucalyptus camaldulensis,-37.78657199,144.9465973,2012,Parkville
1833840,River red gum,Eucalyptus camaldulensis,-37.78975943,144.9494984,2022,Parkville
1939266,Luscious Water Gum,Tristaniopsis laurina 'Luscious',-37.80659889,144.9495849,2025,North And West Melbourne
1049830,River red gum,Eucalyptus camaldulensis,-37.79137414,144.9473787,1900,Parkville
1663175,Spotted Gum,Corymbia maculata,-37.82263016,144.9359269,2017,Docklands
1754634,Chinese tallow,Triadica sebifera,-37.80194276,144.9496844,2019,North Melbourne
1053195,Yellow Box,Eucalyptus melliodora,-37.78239573,144.9540044,1900,Parkville
1068753,Chinaberry Tree,Melia azedarach,-37.79494732,144.9339573,2006,Kensington
1290050,Brush Box,Lophostemon confertus,-37.78999235,144.9323271,2008,Kensington
1014941,London Plane,Platanus x acerifolia,-37.80091175,144.9501854,1900,North Melbourne
1939225,Coastal Banksia,Banksia integrifolia,-37.80635775,144.9496395,2025,West Melbourne
1525677,Norfolk Island Pine,Araucaria heterophylla,-37.81783771,144.9463203,2012,Docklands
1871066,Silver Banksia,Banksia marginata,-37.83652422,144.9145075,2023,Port Melbourne
1833945,Frontier Elm,Ulmus minor x parvifolia 'Frontier',-37.7959569,144.9282378,2022,Kensington
1055118,Spotted Gum,Corymbia maculata,-37.77763951,144.9509807,1900,Parkville
1033556,Canary Island Date Palm,Phoenix canariensis,-37.82248515,144.9707896,1900,Melbourne
1864085,Coastal Banksia,Banksia integrifolia,-37.80523651,144.9085333,2023,West Melbourne
1020833,Japanese Flowering Cherry,Prunus serrulata,-37.78582542,144.9417384,1900,Parkville
1884697,Chinaberry Tree,Melia azedarach,-37.82222934,144.935293,2023,Docklands
1900629,Ivy curl,Buckinghamia celsissima,-37.81575622,144.9751519,2024,East Melbourne
1456836,Willow Gum,Eucalyptus scoparia,-37.79076441,144.9257874,2010,Kensington
1663284,Sweet Bursaria,Bursaria spinosa,-37.79347616,144.9512476,2017,Parkville
1457284,Tulip Tree,Liriodendron tulipifera,-37.83784397,144.983675,2010,South Yarra
1036241,Drooping sheoak,Allocasuarina verticillata,-37.84057965,144.9789918,1900,South Yarra
1813400,Silver linden,Tilia tomentosa,-37.79313736,144.9200783,2021,Kensington
1063103,Drooping sheoak,Allocasuarina verticillata,-37.82825131,144.901729,1900,Port Melbourne
1932422,Silver Wattle,Acacia dealbata,-37.78137846,144.9528264,2025,Parkville
1935919,Melbourne Yellow-Gum,Eucalyptus leucoxylon subsp. connata,-37.77845294,144.949215,2025,Parkville
1786263,Wilga,Geijera parviflora,-37.79977652,144.9402207,2020,North Melbourne
1635538,Coastal Banksia,Banksia integrifolia,-37.7984246,144.9213996,2016,Kensington
1804825,Black Wattle,Acacia melanoxylon,-37.77988364,144.9614007,2021,Carlton North
1584380,River red gum,Eucalyptus camaldulensis,-37.79581847,144.950879,2015,Parkville
1057778,London Plane,Platanus x acerifolia,-37.79231243,144.9200052,1900,Kensington
1048078,Ironbark,Eucalyptus sideroxylon,-37.78969504,144.9482108,1900,Parkville
1664039,Golden Wattle,Acacia pycnantha,-37.79283365,144.9509373,2017,Parkville
1051789,Spotted Gum,Corymbia maculata,-37.78315412,144.9443268,1900,Parkville
1049341,River red gum,Eucalyptus camaldulensis,-37.78959579,144.9440188,1900,Parkville
1033102,Variegated Elm,Ulmus minor 'Variegata',-37.82328969,144.9731219,1900,Melbourne
1584313,Japanese Zelkova,Zelkova serrata,-37.79259434,144.9704639,2015,Carlton
1584476,Swamp Sheoak,Casuarina obesa,-37.79510843,144.952242,2015,Parkville
1046058,Drooping sheoak,Allocasuarina verticillata,-37.78918312,144.9546315,1900,Parkville
1787092,Black She Oak,Allocasuarina littoralis,-37.7791312,144.9574025,2020,Parkville
1522010,River red gum,Eucalyptus camaldulensis,-37.78215625,144.9460858,2012,Parkville
1523178,Drooping sheoak,Allocasuarina verticillata,-37.80022724,144.9120591,2012,West Melbourne
1859867,Cabbage Tree Palm,Livistona australis,-37.8028013,144.9625853,2023,Carlton
1850316,Coastal Banksia,Banksia integrifolia,-37.81618496,144.9357491,2023,Docklands
1787366,Bottlebrush,Callistemon sp.,-37.78115186,144.9494506,2020,Parkville
1675339,European nettle tree,Celtis australis,-37.79700919,144.9572117,2017,Parkville
1522382,River red gum,Eucalyptus camaldulensis,-37.78315145,144.9405036,2012,Parkville
1857800,Drooping sheoak,Allocasuarina verticillata,-37.78743709,144.9496535,2023,Parkville
1024341,London Plane,Platanus x acerifolia,-37.81865508,144.9552443,1900,Melbourne
1057615,Peppercorn Tree,Schinus molle,-37.79098535,144.9224008,1900,Kensington
1664360,London Plane,Platanus x acerifolia,-37.79419714,144.9709331,2017,Carlton
1286119,River red gum,Eucalyptus camaldulensis,-37.78989011,144.925696,2008,Kensington
1927486,River red gum,Eucalyptus camaldulensis,-37.80307882,144.9092926,2025,North And West Melbourne
1635274,Pin Oak,Quercus palustris,-37.7982748,144.9688679,2016,Carlton
1828243,Yellow Box,Eucalyptus melliodora,-37.77968819,144.9536245,2022,Parkville
1064134,Spotted Gum,Corymbia maculata,-37.78746218,144.9504841,2005,Parkville
1066483,River red gum,Eucalyptus camaldulensis,-37.78096707,144.9521392,2006,Parkville
1510102,Urbanite Ash,Fraxinus pennsylvanica 'Urbanite',-37.80935868,144.9767046,2012,East Melbourne
1553559,Callery Pear,Pyrus calleryana,-37.82255501,144.9373151,2014,Docklands
1042510,Varnish Wattle,Acacia verniciflua,-37.79365915,144.9541086,1900,Parkville
1525194,Black Wattle,Acacia melanoxylon,-37.79246923,144.9512904,2012,Parkville
1523160,Drooping sheoak,Allocasuarina verticillata,-37.80034807,144.9113944,2012,West Melbourne
1520903,River red gum,Eucalyptus camaldulensis,-37.78741491,144.952468,2012,Parkville
1287149,Smooth-barked apple,Angophora costata,-37.7774314,144.9383283,2008,Parkville
1025561,London Plane,Platanus x acerifolia,-37.81223156,144.9696984,1900,Melbourne
1017843,Freeman Maple,Acer x freemanii 'Jeffersred',-37.80453073,144.9564091,1900,North Melbourne
1034762,Spotted Gum,Corymbia maculata,-37.81574418,144.9759527,1900,East Melbourne
1524727,Yellow Gum,Eucalyptus leucoxylon,-37.78696634,144.9468686,2012,Parkville
1493278,River red gum,Eucalyptus camaldulensis,-37.82605038,144.9807493,2011,Melbourne
1025137,London Plane,Platanus x acerifolia,-37.8156107,144.9657954,1900,Melbourne
1929765,Chinaberry Tree,Melia azedarach,-37.79223794,144.9353129,2025,Kensington
1287738,Deodar,Cedrus deodara,-37.79013911,144.9618673,2008,Carlton North
1522244,River red gum,Eucalyptus camaldulensis,-37.78006435,144.9400351,2012,Parkville
1523674,Yellow Box,Eucalyptus melliodora,-37.78269431,144.9488408,2012,Parkville
1022252,Brush Box,Lophostemon confertus,-37.79197327,144.9604414,1900,Parkville
1020782,Manchurian Pear,Pyrus ussuriensis,-37.78780749,144.9419602,1900,Parkville
1826161,Eumundi Quandong,Elaeocarpus eumundi,-37.78993908,144.962025,2022,Carlton North
1841739,Moonah,Melaleuca lanceolata,-37.82642814,144.9818293,2022,Melbourne
1891451,Canary Island Pine,Pinus canariensis,-37.81714137,144.9346869,2024,Docklands
1013430,Huntingdon Elm,Ulmus x hollandica 'Vegeta',-37.8105945,144.9523534,1900,West Melbourne
1523085,Drooping sheoak,Allocasuarina verticillata,-37.7829327,144.9431776,2012,Parkville
1510077,Flame Tree,Brachychiton acerifolius,-37.7947524,144.944729,2012,North Melbourne
1046084,Drooping sheoak,Allocasuarina verticillata,-37.78903288,144.9545867,1900,Parkville
1804655,Red Flowering Yellow Gum,Eucalyptus leucoxylon rosea,-37.78019175,144.9502288,2021,Parkville
1916658,Kurrajong,Brachychiton populneus,-37.78918569,144.9375719,2024,Kensington
1288044,Chinaberry Tree,Melia azedarach,-37.78746246,144.9573018,2008,Parkville
1636193,Green Vase,Zelkova serrata Ÿ??Green VaseŸ??,-37.84816737,144.9827842,2016,Melbourne
1063638,White Poplar,Populus alba,-37.79101172,144.922639,1900,Kensington
1042580,River red gum,Eucalyptus camaldulensis,-37.79397947,144.9537216,1900,Parkville
1584561,Swamp Sheoak,Casuarina obesa,-37.79512803,144.9522613,2015,Parkville
1916990,Weaping Myall,Acacia pendula,-37.79492189,144.9143314,2024,Kensington
1289181,Firewheel Tree,Stenocarpus sinuatus,-37.80720093,144.9626135,2007,Melbourne
1583298,Lemon Scented Gum,Corymbia citriodora,-37.82113612,144.9644018,2015,Southbank
1040097,English Elm,Ulmus procera,-37.81352426,144.9774598,1900,East Melbourne
1358511,Spotted Gum,Corymbia maculata,-37.81975257,144.9479705,2009,Docklands
1024078,London Plane,Platanus x acerifolia,-37.81617391,144.9585751,1900,Melbourne
1674784,Australian teak,Flindersia australis,-37.7800337,144.9398127,2017,Parkville
1067380,Flame Tree,Brachychiton acerifolius,-37.8081751,144.9725674,2006,East Melbourne
1441821,Gum,Eucalyptus sp.,-37.77588764,144.9424139,2010,Brunswick West
1052200,Yellow Gum,Eucalyptus leucoxylon,-37.78415574,144.9559106,1900,Parkville
1045820,Bangalay,Eucalyptus botryoides,-37.7896407,144.9561842,1900,Parkville
1524150,Lightwood Wattle,Acacia implexa,-37.78585639,144.9455178,2012,Parkville
1049488,Unknown,Melaleuca parvistaminea,-37.79015024,144.9448645,1900,Parkville
1017221,London Plane,Platanus x acerifolia,-37.79645189,144.9234946,1900,Kensington
1057101,European nettle tree,Celtis australis,-37.79337901,144.9218214,1900,Kensington
1758210,Weaping Myall,Acacia pendula,-37.78788803,144.942665,2019,Parkville
1040440,English Elm,Ulmus procera,-37.81150681,144.978233,1900,East Melbourne
1897792,River red gum,Eucalyptus camaldulensis,-37.80335209,144.928801,2024,West Melbourne
1521488,River red gum,Eucalyptus camaldulensis,-37.77995508,144.9494447,2012,Parkville
1521168,River red gum,Eucalyptus camaldulensis,-37.78757598,144.943857,2012,Parkville
1552863,Red Ash,Fraxinus pennsylvanica,-37.79331869,144.9349799,2013,Kensington
1493238,Lemon Scented Gum,Corymbia citriodora,-37.82911993,144.9738926,2011,Melbourne
1048851,Willow Bottlebrush,Callistemon salignus,-37.78985869,144.9460768,1900,Parkville
1857607,Black Wattle,Acacia mearnsii,-37.78618985,144.9567054,2023,Parkville
1493069,Algerian Oak,Quercus canariensis,-37.788464,144.9290138,2011,Kensington
1523239,Drooping sheoak,Allocasuarina verticillata,-37.79791427,144.9170021,2012,Kensington
1603481,Spotted Gum,Corymbia maculata,-37.7892284,144.9425535,2015,Parkville
1064494,Kanooka,Tristaniopsis laurina,-37.79336791,144.9258038,2006,Kensington
1895774,Liquidamber or Sweet Gum,Liquidambar styraciflua,-37.80100653,144.9417437,2024,North Melbourne
1603483,Prickly-leaved wattle,Acacia verticillata,-37.78723975,144.9409275,2015,Parkville
1911293,Tulip Tree,Liriodendron tulipifera,-37.81901111,144.95819,2024,Melbourne
1605007,-,Banksia sp.,-37.83074892,144.9751559,2015,Melbourne
1022248,Brush Box,Lophostemon confertus,-37.79229133,144.9596874,1900,Parkville
1824508,London Plane,Platanus x acerifolia,-37.79486059,144.9552459,2022,Parkville
1864172,Smooth-barked apple,Angophora costata,-37.80449884,144.9627771,2023,Carlton
1057140,Smooth-barked apple,Angophora costata,-37.7938141,144.9234664,1900,Kensington
1512496,Yellow Box,Eucalyptus melliodora,-37.77920603,144.9514459,2012,Parkville
1613809,Cimmaron Ash,Fraxinus pennsylvanica 'Cimmzam',-37.79266772,144.9212803,2016,Kensington
1921452,Lilly Pilly,Syzygium smithii,-37.79732878,144.9313847,2025,Kensington
1521585,River red gum,Eucalyptus camaldulensis,-37.78309032,144.9463328,2012,Parkville
1068719,Callery Pear,Pyrus calleryana,-37.7947013,144.9194,2006,Kensington
1020124,English Elm,Ulmus procera,-37.77899625,144.9599907,1900,Parkville
1522710,Drooping sheoak,Allocasuarina verticillata,-37.78879534,144.9545627,2012,Parkville
1634863,Weeping Bottlebrush,Callistemon viminalis,-37.81238324,144.9906797,2016,East Melbourne
1070663,River red gum,Eucalyptus camaldulensis,-37.77998187,144.9403483,2007,Parkville
1758134,Sweet Bursaria,Bursaria spinosa,-37.7933314,144.9544971,2019,Parkville
1787224,Lightwood Wattle,Acacia implexa,-37.77900731,144.9575095,2020,Parkville
1763397,Southern Magnolia,Magnolia grandiflora,-37.81689658,144.9546648,2019,Melbourne
1439576,Freeman Maple,Acer x freemanii 'Jeffersred',-37.81489561,144.9879647,2009,East Melbourne
1635300,Cabbage Tree,Cordyline australis,-37.81362214,144.9765777,2016,East Melbourne
1058111,English Elm,Ulmus procera,-37.81502833,144.9817865,1900,East Melbourne
1041739,River red gum,Eucalyptus camaldulensis,-37.79510326,144.9524712,1900,Parkville
1023202,London Plane,Platanus x acerifolia,-37.80123642,144.9669633,1900,Carlton
1044515,Lightwood Wattle,Acacia implexa,-37.78976984,144.9509059,1900,Parkville
1939293,Golden Rain Tree,Koelreuteria paniculata,-37.80345506,144.9523324,2025,North And West Melbourne
1786062,Mutton-Wood,Myrsine howittiana,-37.80259667,144.9225789,2020,West Melbourne
1520781,River red gum,Eucalyptus camaldulensis,-37.79006924,144.9504436,2012,Parkville
1783546,Blueberry ash,Elaeocarpus reticulatus,-37.81618925,144.9798868,2020,East Melbourne
1289180,Firewheel Tree,Stenocarpus sinuatus,-37.80718358,144.9625951,2007,Melbourne
1016409,London Plane,Platanus x acerifolia,-37.79669179,144.928495,1900,Kensington
1493189,River red gum,Eucalyptus camaldulensis,-37.8418188,144.9792201,2011,South Yarra
1286878,Spotted Gum,Corymbia maculata,-37.82277306,144.9517161,2008,Docklands
1523248,Drooping sheoak,Allocasuarina verticillata,-37.79696704,144.916474,2012,Kensington
1524361,Lightwood Wattle,Acacia implexa,-37.7817335,144.9423118,2012,Parkville
1604100,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,-37.82005488,144.9450685,2015,Docklands
1729758,White Cypress-pine,Callitris columellaris,-37.78021521,144.9613807,2018,Carlton North
1440832,River red gum,Eucalyptus camaldulensis,-37.78301077,144.9421491,2009,Parkville
1787393,Gum,Eucalyptus sp.,-37.78204883,144.9475579,2020,Parkville
1939556,Melbourne Yellow-Gum,Eucalyptus leucoxylon subsp. connata,-37.78097715,144.9524349,2025,Parkville
1898235,Black Wattle,Acacia melanoxylon,-37.79898525,144.9358387,2024,Kensington
1843392,Ovens Wattle,Acacia pravissima,-37.82686559,144.983692,2022,Melbourne
1524341,Lightwood Wattle,Acacia implexa,-37.7841822,144.9446862,2012,Parkville
1649186,Grey Sheoak,Casuarina glauca,-37.81597122,144.9354743,2017,Docklands
1942907,Chinese tulip tree,Liriodendron chinense,-37.7931718,144.9322232,2025,Kensington
1034656,Canary Island Pine,Pinus canariensis,-37.81649264,144.9804072,1900,East Melbourne
1026007,English Elm,Ulmus procera,-37.80859731,144.9787893,1900,East Melbourne
1553539,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,-37.82273096,144.9380229,2014,Docklands
1016004,Spotted Gum,Corymbia maculata,-37.79989888,144.9513821,1900,North Melbourne
1047424,River red gum,Eucalyptus camaldulensis,-37.79223996,144.9467874,1900,Parkville
1557846,Camphor Laurel,Cinnamomum camphora,-37.82008728,144.9717775,2014,Melbourne
1057788,Japanese Zelkova,Zelkova serrata,-37.79198249,144.9195565,1900,Kensington
1942702,Melbourne Yellow-Gum,Eucalyptus leucoxylon subsp. connata,-37.78265461,144.9483611,2025,Parkville
1936104,Black Wattle,Acacia melanoxylon,-37.78493299,144.9454788,2025,Parkville
1808216,River Sheoak,Casuarina cunninghamiana,-37.82083037,144.9463903,2021,Docklands
1029382,London Plane,Platanus x acerifolia,-37.82145711,144.9694408,1900,Melbourne
1850339,Black Wattle,Acacia melanoxylon,-37.7949005,144.9518206,2023,Parkville
1041891,River red gum,Eucalyptus camaldulensis,-37.79254745,144.9549007,1900,Parkville
1069633,Ironbark,Eucalyptus sideroxylon,-37.78798903,144.9426644,2007,Parkville
1031795,Outeniqua yellowwood,Afrocarpus falcatus,-37.83235512,144.9775501,1900,Melbourne
1028342,Dutch Elm,Ulmus x hollandica,-37.84628263,144.9848311,1900,Melbourne
1929748,Lightwood Wattle,Acacia implexa,-37.78135997,144.9522611,2025,Parkville
1936146,Yellow Box,Eucalyptus melliodora,-37.77942433,144.952308,2025,Parkville
1929812,Sweet Bursaria,Bursaria spinosa,-37.78165072,144.9433652,2025,Parkville
1766227,Flame Tree,Brachychiton acerifolius,-37.82597337,144.9608182,2019,Southbank
1857469,Sheoak,Allocasuarina sp.,-37.79830626,144.9265481,2023,Kensington
1024121,Cyprus Plane,Platanus orientalis var. insularis 'Digitata',-37.81354409,144.9545673,1900,Melbourne
1639422,Sweet Bursaria,Bursaria spinosa,-37.79537343,144.9515875,2016,Parkville
1357570,Yellow Gum,Eucalyptus leucoxylon,-37.82303013,144.9108163,2008,Port Melbourne
1047904,Lemon Bottlebrush,Callistemon pallidus,-37.78912877,144.9488339,1900,Parkville
1557964,Kurrajong,Brachychiton populneus,-37.79756173,144.9261362,2014,Kensington
1794983,Chinese Elm,Ulmus parvifolia 'Todd',-37.81323547,144.9873113,2020,East Melbourne
1520494,Black Wattle,Acacia mearnsii,-37.78540967,144.9436394,2012,Parkville
1069765,Smooth-barked apple,Angophora costata,-37.79539728,144.9202456,2006,Kensington
1045764,River red gum,Eucalyptus camaldulensis,-37.79000034,144.9564562,1900,Parkville
1070145,Freeman Maple,Acer x freemanii 'Jeffersred',-37.81022931,144.9455662,2006,West Melbourne
1023798,London Plane,Platanus x acerifolia,-37.80864655,144.9604624,1900,Melbourne
1523716,Yellow Box,Eucalyptus melliodora,-37.78105198,144.9487219,2012,Parkville
1286711,Japanese Zelkova,Zelkova serrata,-37.84829876,144.9838929,2007,Melbourne
1042694,River red gum,Eucalyptus camaldulensis,-37.79346846,144.9529328,1900,Parkville
1521968,River red gum,Eucalyptus camaldulensis,-37.78219857,144.9423792,2012,Parkville
